idClass,idStudent,score
36,16262,4.51
151,16262,9.48
172,16262,6.7
47,16262,0.33
145,16263,7.18
36,16263,7.92
151,16263,3.89
172,16263,8.11
47,16263,3.66
145,16264,2.2
36,16264,5.27
151,16264,7.52
172,16264,1.18
47,16264,5.51
145,16265,6.65
36,16265,1.8
151,16265,7.97
172,16265,5.78
47,16265,8.53
145,16266,2.66
36,16266,2.99
151,16266,1.7
172,16266,2.37
47,16266,8.12
145,16267,7.61
36,16267,3.51
151,16267,0.44
172,16267,6.76
47,16267,8.34
145,16268,8.39
36,16268,6.18
151,16268,1.28
172,16268,1.95
47,16268,0.06
145,16269,9.36
36,16269,1.61
151,16269,2.69
172,16269,9.84
47,16269,9.38
145,16270,4.7
36,16270,9.05
151,16270,1.22
172,16270,8.54
47,16270,8.33
145,16271,3.73
36,16271,6.69
151,16271,7.5
172,16271,8.27
47,16271,6.95
145,16272,5.26
36,16272,7.23
151,16272,3.28
172,16272,9.3
47,16272,0.74
145,16273,8.78
36,16273,1.26
151,16273,3.04
172,16273,1.3
47,16273,1.18
145,16274,9.24
36,16274,0.18
151,16274,4.97
172,16274,8.48
47,16274,2.92
145,16275,2.15
36,16275,6.53
151,16275,8.37
172,16275,5.82
47,16275,1.34
145,16276,3.35
36,16276,0.33
151,16276,3.0
172,16276,7.84
47,16276,4.92
145,16277,7.82
36,16277,3.27
151,16277,2.33
172,16277,6.04
47,16277,9.28
145,16278,9.74
36,16278,5.48
151,16278,2.58
172,16278,4.0
47,16278,6.32
145,16279,5.84
36,16279,7.6
151,16279,5.91
172,16279,5.83
47,16279,7.9
145,16280,6.2
36,16280,4.9
151,16280,1.64
172,16280,3.42
47,16280,2.62
145,16281,0.24
36,16281,7.03
151,16281,0.33
172,16281,4.43
47,16281,5.01
145,16282,0.43
36,16282,4.87
151,16282,8.9
172,16282,1.37
47,16282,9.89
145,16283,8.23
36,16283,7.22
151,16283,6.21
172,16283,5.83
47,16283,1.15
145,16284,9.56
36,16284,7.81
151,16284,6.94
172,16284,4.15
47,16284,3.16
145,16285,1.39
36,16285,1.75
151,16285,1.53
172,16285,1.44
47,16285,5.04
145,16286,4.98
36,16286,1.41
151,16286,7.06
172,16286,7.71
47,16286,5.57
145,16287,7.34
36,16287,6.57
151,16287,0.47
172,16287,6.09
47,16287,5.04
145,16288,5.81
36,16288,6.9
151,16288,9.91
172,16288,3.74
47,16288,5.16
145,16289,8.08
36,16289,1.25
151,16289,5.06
172,16289,6.04
47,16289,6.82
145,16290,2.73
36,16290,2.51
151,16290,6.78
172,16290,5.36
47,16290,7.69
145,16291,6.84
36,16291,7.44
151,16291,6.16
172,16291,8.71
47,16291,5.47
145,16292,7.75
36,16292,6.65
151,16292,4.36
172,16292,8.43
47,16292,8.37
145,16293,4.06
36,16293,1.68
151,16293,2.3
172,16293,8.76
47,16293,6.48
145,16294,6.48
36,16294,6.26
151,16294,0.44
172,16294,0.75
47,16294,7.49
145,16295,2.24
36,16295,3.14
151,16295,5.3
172,16295,0.17
47,16295,5.55
145,16296,9.09
36,16296,9.46
151,16296,7.75
172,16296,9.72
47,16296,1.46
145,16297,5.34
36,16297,5.06
151,16297,0.1
172,16297,1.12
47,16297,2.0
145,16298,0.8
36,16298,0.54
151,16298,2.02
172,16298,9.67
47,16298,0.91
145,16299,9.11
36,16299,3.14
151,16299,2.2
172,16299,3.23
47,16299,1.05
145,16300,6.97
36,16300,7.83
151,16300,0.67
172,16300,8.87
47,16300,0.58
145,16301,0.53
36,16301,5.4
151,16301,9.78
172,16301,5.63
47,16301,8.0
145,16302,4.99
36,16302,6.26
151,16302,7.04
172,16302,0.62
47,16302,0.09
145,16303,2.87
36,16303,3.61
151,16303,6.31
172,16303,9.65
47,16303,8.91
145,16304,9.81
36,16304,8.56
151,16304,5.28
172,16304,8.62
47,16304,6.04
145,16305,7.76
36,16305,3.21
151,16305,9.54
172,16305,0.03
47,16305,3.43
145,16306,7.19
36,16306,1.36
151,16306,6.91
172,16306,4.62
47,16306,6.06
145,16307,2.61
36,16307,4.68
151,16307,2.7
172,16307,7.36
47,16307,2.52
145,16308,5.72
36,16308,0.44
151,16308,9.12
172,16308,6.32
47,16308,0.2
145,16309,8.33
36,16309,5.3
151,16309,1.62
172,16309,6.87
47,16309,0.7
145,16310,0.99
36,16310,9.62
151,16310,0.66
172,16310,2.49
47,16310,2.94
145,16311,7.14
36,16311,6.75
151,16311,7.95
172,16311,8.51
47,16311,9.02
145,16312,3.97
36,16312,3.82
151,16312,5.43
172,16312,8.38
47,16312,3.03
145,16313,5.59
36,16313,4.32
151,16313,4.26
172,16313,2.34
47,16313,7.83
145,16314,2.53
36,16314,6.07
151,16314,8.27
172,16314,4.81
47,16314,7.1
145,16315,8.78
36,16315,4.64
151,16315,0.29
172,16315,6.73
47,16315,9.84
145,16316,1.66
36,16316,1.08
151,16316,1.17
172,16316,0.63
47,16316,9.84
145,16317,5.41
36,16317,5.21
151,16317,8.15
172,16317,0.7
47,16317,0.93
145,16318,5.47
36,16318,3.41
151,16318,3.42
172,16318,4.42
47,16318,2.53
145,16319,9.59
36,16319,1.62
151,16319,7.08
172,16319,8.02
47,16319,4.89
145,16320,2.97
36,16320,3.45
151,16320,0.27
172,16320,3.42
47,16320,5.58
145,16321,4.07
36,16321,3.62
151,16321,3.25
172,16321,7.2
47,16321,0.78
145,16322,0.62
36,16322,8.64
151,16322,0.93
172,16322,8.84
47,16322,2.08
145,16323,5.78
36,16323,8.49
151,16323,4.29
172,16323,8.72
47,16323,0.45
145,16324,6.05
36,16324,7.56
151,16324,3.38
172,16324,2.65
47,16324,7.3
145,16325,1.82
36,16325,8.06
151,16325,9.69
172,16325,3.19
47,16325,7.98
145,16326,6.31
36,16326,4.3
151,16326,5.08
172,16326,6.57
47,16326,9.53
145,16327,0.02
36,16327,8.19
151,16327,5.76
172,16327,0.5
47,16327,3.7
145,16328,3.85
36,16328,9.88
151,16328,5.33
172,16328,1.8
47,16328,3.77
145,16329,8.86
36,16329,9.51
151,16329,2.38
172,16329,8.23
47,16329,1.91
145,16330,8.45
36,16330,7.94
151,16330,7.83
172,16330,0.27
47,16330,2.02
145,16331,3.12
36,16331,0.37
151,16331,7.86
172,16331,9.21
47,16331,7.19
145,16332,9.96
36,16332,0.01
151,16332,2.67
172,16332,7.81
47,16332,0.39
145,16333,5.36
36,16333,7.18
151,16333,9.21
172,16333,5.01
47,16333,4.1
145,16334,2.19
36,16334,9.07
151,16334,5.6
172,16334,6.1
47,16334,7.22
145,16335,7.6
36,16335,7.65
151,16335,9.52
172,16335,4.47
47,16335,4.72
145,16336,4.01
36,16336,0.27
151,16336,5.66
172,16336,0.2
47,16336,5.81
145,16337,4.79
36,16337,8.36
151,16337,6.13
172,16337,6.58
47,16337,3.69
145,16338,7.13
36,16338,0.55
151,16338,2.25
172,16338,6.45
47,16338,2.74
145,16339,2.09
36,16339,3.37
151,16339,9.14
172,16339,7.57
47,16339,5.94
145,16340,8.8
36,16340,4.07
151,16340,1.17
172,16340,6.49
47,16340,8.36
145,16341,6.85
36,16341,2.32
151,16341,7.15
172,16341,2.15
47,16341,6.32
145,16342,3.84
36,16342,1.33
151,16342,5.15
172,16342,9.04
47,16342,9.4
145,16343,0.37
36,16343,6.04
151,16343,6.58
172,16343,4.11
47,16343,6.86
145,16344,6.77
36,16344,7.12
151,16344,5.27
172,16344,1.36
47,16344,6.67
145,16345,0.84
36,16345,3.56
151,16345,2.72
172,16345,5.16
47,16345,9.6
145,16346,9.72
36,16346,2.61
151,16346,8.87
172,16346,0.89
47,16346,2.6
145,16347,8.77
36,16347,2.85
151,16347,0.37
172,16347,6.05
47,16347,3.02
145,16348,0.08
36,16348,2.57
151,16348,5.28
172,16348,7.65
47,16348,4.32
145,16349,6.58
36,16349,2.63
151,16349,3.24
172,16349,9.41
47,16349,7.68
145,16350,5.81
36,16350,1.32
151,16350,7.16
172,16350,3.91
47,16350,1.87
145,16351,7.21
36,16351,6.42
151,16351,4.16
172,16351,3.55
47,16351,4.88
145,16352,3.96
36,16352,8.63
151,16352,5.35
172,16352,4.66
47,16352,2.19
145,16353,6.43
36,16353,7.44
151,16353,3.5
172,16353,6.6
47,16353,5.06
145,16354,7.14
36,16354,8.55
151,16354,5.17
172,16354,1.29
47,16354,9.47
145,16355,6.67
36,16355,2.87
151,16355,3.24
172,16355,8.62
47,16355,6.89
145,16356,2.39
36,16356,3.24
151,16356,4.82
172,16356,8.16
47,16356,5.76
145,16357,6.88
36,16357,4.45
151,16357,0.96
172,16357,5.22
47,16357,6.6
145,16358,8.39
36,16358,5.37
151,16358,2.01
172,16358,6.1
47,16358,9.7
145,16359,8.27
36,16359,1.56
151,16359,3.64
172,16359,6.09
47,16359,1.29
145,16360,8.95
36,16360,0.73
151,16360,3.41
172,16360,4.01
47,16360,3.29
145,16361,3.92
36,16361,1.8
151,16361,0.33
172,16361,8.98
47,16361,4.42
145,16362,1.13
36,16362,9.19
151,16362,9.66
172,16362,3.37
47,16362,0.26
145,16363,3.79
36,16363,0.64
151,16363,6.85
172,16363,0.72
47,16363,8.94
145,16364,3.03
36,16364,8.82
151,16364,4.06
172,16364,0.23
47,16364,1.51
145,16365,8.4
36,16365,9.03
151,16365,9.83
172,16365,9.47
47,16365,0.66
145,16366,2.77
36,16366,8.47
151,16366,2.67
172,16366,3.24
47,16366,8.91
145,16367,8.38
36,16367,2.05
151,16367,0.63
172,16367,5.84
47,16367,8.35
145,16368,8.8
36,16368,1.34
151,16368,8.75
172,16368,1.4
47,16368,2.55
145,16369,0.89
36,16369,2.56
151,16369,6.22
172,16369,5.95
47,16369,9.87
145,16370,0.89
36,16370,3.04
151,16370,3.32
172,16370,3.24
47,16370,6.7
145,16371,5.85
36,16371,1.65
151,16371,5.62
172,16371,0.8
47,16371,6.84
145,16372,0.92
36,16372,8.41
151,16372,9.5
172,16372,8.45
47,16372,8.79
145,16373,8.43
36,16373,7.95
151,16373,4.09
172,16373,3.48
47,16373,6.16
145,16374,0.75
36,16374,3.62
151,16374,6.98
172,16374,1.42
47,16374,8.42
145,16375,3.33
36,16375,3.04
151,16375,2.68
172,16375,9.83
47,16375,4.1
145,16376,4.07
151,16376,9.53
172,16376,0.86
47,16376,0.39
165,16376,3.98
145,16377,9.97
151,16377,2.3
172,16377,2.63
47,16377,5.12
165,16377,2.87
145,16378,1.48
151,16378,3.97
172,16378,0.98
47,16378,9.52
165,16378,3.64
145,16379,0.09
151,16379,2.94
172,16379,0.58
47,16379,4.79
165,16379,1.15
145,16380,6.93
151,16380,2.0
172,16380,3.91
47,16380,2.38
165,16380,9.23
145,16381,5.88
151,16381,1.52
172,16381,4.79
47,16381,9.69
165,16381,9.56
145,16382,4.78
151,16382,3.76
172,16382,7.33
47,16382,2.58
165,16382,5.65
145,16383,5.21
151,16383,1.28
172,16383,9.99
47,16383,8.71
165,16383,5.2
145,16384,5.77
151,16384,8.16
172,16384,8.93
47,16384,7.98
165,16384,4.79
145,16385,9.5
151,16385,6.88
172,16385,1.35
47,16385,0.46
165,16385,1.29
145,16386,7.77
151,16386,2.1
172,16386,0.44
47,16386,5.5
165,16386,3.62
145,16387,5.41
151,16387,5.47
172,16387,5.61
47,16387,7.02
165,16387,3.79
145,16388,5.59
151,16388,2.44
172,16388,1.85
47,16388,6.02
165,16388,5.49
145,16389,2.65
151,16389,2.34
172,16389,0.96
47,16389,0.69
165,16389,8.68
145,16390,1.42
151,16390,3.79
172,16390,1.14
47,16390,1.04
165,16390,1.03
145,16391,4.98
151,16391,8.5
172,16391,5.05
47,16391,1.39
165,16391,2.6
145,16392,1.9
151,16392,5.07
172,16392,8.06
47,16392,7.43
165,16392,3.56
145,16393,9.15
151,16393,3.04
172,16393,6.68
47,16393,4.26
165,16393,0.5
145,16394,3.9
151,16394,0.73
172,16394,2.18
47,16394,7.75
165,16394,0.64
145,16395,5.02
151,16395,8.05
172,16395,4.17
47,16395,9.03
165,16395,2.35
145,16396,7.38
151,16396,7.91
172,16396,1.9
47,16396,9.18
165,16396,7.16
145,16397,4.53
151,16397,9.14
172,16397,7.58
47,16397,6.18
165,16397,2.66
145,16398,9.97
151,16398,3.61
172,16398,5.12
47,16398,6.48
165,16398,6.39
145,16399,5.08
151,16399,6.07
172,16399,6.39
47,16399,5.54
165,16399,3.27
145,16400,4.39
151,16400,0.19
172,16400,1.33
47,16400,4.49
165,16400,9.28
145,16401,9.04
151,16401,0.04
172,16401,0.78
47,16401,1.25
165,16401,8.58
145,16402,9.9
151,16402,0.66
172,16402,1.24
47,16402,6.57
165,16402,6.81
145,16403,7.84
151,16403,7.86
172,16403,8.53
47,16403,6.93
165,16403,5.3
145,16404,9.44
151,16404,8.57
172,16404,3.94
47,16404,7.76
165,16404,6.68
145,16405,6.25
151,16405,0.76
172,16405,9.32
47,16405,5.18
165,16405,8.73
145,16406,0.24
151,16406,4.38
172,16406,9.29
47,16406,0.88
165,16406,1.54
145,16407,2.82
151,16407,7.38
172,16407,2.25
47,16407,6.14
165,16407,0.26
145,16408,5.77
151,16408,4.25
172,16408,6.18
47,16408,3.36
165,16408,8.64
145,16409,7.37
151,16409,9.07
172,16409,3.14
47,16409,8.18
165,16409,3.69
145,16410,9.99
151,16410,3.92
172,16410,6.76
47,16410,4.5
165,16410,7.62
145,16411,3.75
151,16411,7.76
172,16411,6.93
47,16411,0.64
165,16411,8.02
145,16412,8.44
151,16412,5.19
172,16412,3.7
47,16412,3.99
165,16412,6.83
145,16413,6.69
151,16413,7.27
172,16413,6.7
47,16413,7.9
165,16413,0.56
145,16414,9.9
151,16414,4.98
172,16414,1.76
47,16414,1.37
165,16414,2.69
145,16415,7.06
151,16415,2.94
172,16415,9.31
47,16415,4.48
165,16415,2.57
145,16416,6.44
151,16416,4.94
172,16416,8.72
47,16416,4.88
165,16416,7.81
145,16417,1.03
151,16417,0.48
172,16417,8.31
47,16417,1.39
165,16417,4.26
145,16418,3.06
151,16418,5.79
172,16418,6.97
47,16418,7.24
165,16418,1.31
145,16419,2.95
151,16419,3.4
172,16419,1.56
47,16419,7.69
165,16419,0.46
145,16420,2.54
151,16420,7.41
172,16420,1.28
47,16420,3.76
165,16420,2.67
145,16421,4.51
151,16421,4.37
172,16421,7.94
47,16421,1.28
165,16421,5.9
145,16422,0.19
151,16422,5.43
172,16422,2.11
47,16422,7.61
165,16422,9.91
145,16423,5.28
151,16423,0.91
172,16423,8.51
47,16423,7.43
165,16423,6.7
145,16424,3.21
151,16424,8.8
172,16424,4.91
47,16424,4.81
165,16424,3.41
145,16425,5.37
151,16425,0.44
172,16425,2.29
47,16425,6.66
165,16425,3.88
151,16426,7.0
172,16426,6.27
47,16426,2.14
165,16426,0.91
25,16426,4.85
151,16427,5.78
172,16427,7.07
47,16427,4.95
165,16427,6.19
25,16427,8.24
151,16428,4.24
172,16428,7.05
47,16428,8.85
165,16428,1.76
25,16428,9.3
151,16429,8.89
172,16429,5.93
47,16429,5.27
165,16429,1.83
25,16429,8.04
151,16430,1.27
172,16430,2.29
47,16430,9.42
165,16430,6.68
25,16430,5.71
151,16431,6.97
172,16431,0.53
47,16431,6.44
165,16431,3.14
25,16431,4.72
151,16432,7.46
172,16432,0.7
47,16432,3.19
165,16432,0.57
25,16432,5.29
151,16433,4.24
172,16433,7.21
47,16433,2.33
165,16433,4.61
25,16433,0.87
151,16434,4.25
172,16434,1.74
47,16434,9.89
165,16434,2.0
25,16434,5.83
151,16435,8.74
172,16435,0.77
47,16435,9.74
165,16435,4.75
25,16435,5.42
151,16436,1.52
172,16436,7.7
47,16436,7.02
165,16436,7.81
25,16436,3.4
151,16437,1.93
172,16437,4.47
47,16437,7.5
165,16437,6.53
25,16437,6.81
151,16438,7.89
172,16438,1.16
47,16438,6.46
165,16438,4.99
25,16438,6.95
151,16439,9.8
172,16439,4.27
47,16439,4.97
165,16439,4.36
25,16439,2.0
151,16440,1.47
172,16440,5.74
47,16440,0.06
165,16440,0.42
25,16440,7.06
151,16441,2.19
172,16441,1.29
47,16441,5.23
165,16441,0.29
25,16441,6.15
151,16442,9.33
172,16442,5.6
47,16442,3.11
165,16442,1.75
25,16442,9.01
151,16443,9.82
172,16443,9.94
47,16443,1.6
165,16443,4.4
25,16443,8.05
151,16444,3.47
172,16444,7.59
47,16444,3.7
165,16444,7.41
25,16444,3.49
151,16445,4.69
172,16445,1.07
47,16445,0.31
165,16445,6.33
25,16445,5.89
151,16446,8.75
172,16446,7.3
47,16446,0.66
165,16446,4.18
25,16446,0.82
151,16447,8.88
172,16447,2.28
47,16447,5.64
165,16447,4.16
25,16447,4.43
151,16448,0.53
172,16448,1.87
47,16448,8.51
165,16448,0.51
25,16448,0.71
151,16449,4.62
172,16449,1.47
47,16449,9.86
165,16449,1.51
25,16449,7.13
151,16450,6.98
172,16450,3.24
47,16450,8.29
165,16450,9.08
25,16450,9.74
151,16451,4.74
172,16451,4.09
47,16451,2.27
165,16451,7.2
25,16451,3.03
151,16452,0.15
172,16452,9.01
47,16452,4.34
165,16452,5.33
25,16452,5.01
151,16453,9.89
172,16453,8.88
47,16453,3.41
165,16453,5.0
25,16453,6.85
151,16454,5.69
172,16454,8.2
47,16454,6.36
165,16454,8.21
25,16454,1.94
151,16455,5.12
172,16455,6.91
47,16455,6.11
165,16455,9.16
25,16455,8.97
151,16456,1.42
172,16456,9.77
47,16456,4.56
165,16456,9.94
25,16456,5.07
151,16457,5.61
172,16457,5.19
47,16457,4.36
165,16457,0.3
25,16457,3.48
151,16458,7.38
172,16458,1.02
47,16458,9.59
165,16458,9.24
25,16458,5.11
151,16459,6.52
172,16459,5.36
47,16459,1.08
165,16459,3.4
25,16459,1.24
151,16460,8.54
172,16460,0.77
47,16460,8.57
165,16460,1.23
25,16460,6.67
151,16461,6.84
172,16461,2.82
47,16461,5.87
165,16461,9.54
25,16461,0.28
151,16462,4.31
172,16462,0.04
47,16462,9.48
165,16462,8.88
25,16462,9.3
151,16463,7.45
172,16463,7.19
47,16463,1.45
165,16463,1.52
25,16463,8.01
151,16464,0.98
172,16464,0.03
47,16464,8.17
165,16464,1.72
25,16464,2.41
151,16465,8.8
172,16465,2.28
47,16465,0.94
165,16465,1.05
25,16465,7.77
151,16466,7.64
172,16466,5.74
47,16466,4.98
165,16466,5.71
25,16466,3.62
151,16467,2.28
172,16467,0.36
47,16467,1.37
165,16467,5.56
25,16467,5.88
151,16468,0.01
172,16468,6.41
47,16468,1.87
165,16468,6.58
25,16468,5.68
151,16469,8.08
172,16469,5.3
47,16469,7.09
165,16469,7.28
25,16469,1.08
151,16470,2.74
172,16470,6.48
47,16470,9.54
165,16470,8.44
25,16470,7.91
151,16471,3.35
172,16471,2.82
47,16471,0.6
165,16471,0.14
25,16471,5.98
151,16472,4.67
172,16472,9.93
47,16472,9.24
165,16472,0.85
25,16472,9.19
151,16473,3.9
172,16473,4.3
47,16473,0.34
165,16473,8.65
25,16473,0.95
151,16474,6.36
172,16474,9.84
47,16474,2.89
165,16474,5.78
25,16474,4.31
151,16475,9.58
172,16475,3.6
47,16475,6.38
165,16475,1.17
25,16475,9.28
151,16476,0.96
172,16476,1.14
47,16476,0.76
165,16476,5.32
25,16476,8.92
151,16477,1.48
172,16477,1.41
47,16477,5.47
165,16477,2.9
25,16477,8.96
151,16478,8.11
172,16478,7.01
47,16478,8.42
165,16478,4.96
25,16478,7.55
151,16479,9.19
172,16479,1.41
47,16479,3.14
165,16479,9.49
25,16479,4.48
151,16480,5.16
172,16480,6.97
47,16480,9.01
165,16480,9.06
25,16480,8.99
151,16481,3.52
172,16481,7.54
47,16481,4.21
165,16481,0.99
25,16481,4.47
151,16482,1.22
172,16482,3.34
47,16482,7.47
165,16482,2.79
25,16482,2.03
151,16483,2.86
172,16483,1.4
47,16483,1.32
165,16483,2.62
25,16483,0.52
151,16484,7.4
172,16484,5.58
47,16484,3.59
165,16484,7.48
25,16484,5.72
151,16485,4.24
172,16485,5.35
47,16485,8.65
165,16485,2.43
25,16485,0.77
151,16486,6.71
172,16486,0.33
47,16486,6.5
165,16486,9.85
25,16486,4.1
151,16487,0.77
172,16487,8.54
47,16487,7.85
165,16487,6.51
25,16487,5.61
151,16488,2.25
172,16488,8.82
47,16488,2.4
165,16488,6.93
25,16488,7.17
151,16489,2.78
172,16489,7.35
47,16489,3.93
165,16489,5.92
25,16489,4.42
151,16490,8.75
172,16490,9.48
47,16490,2.45
165,16490,4.09
25,16490,2.56
151,16491,1.8
172,16491,3.41
47,16491,6.88
165,16491,3.8
25,16491,6.65
151,16492,9.73
172,16492,3.97
47,16492,4.48
165,16492,3.84
25,16492,2.99
151,16493,9.45
172,16493,6.52
47,16493,6.36
165,16493,9.63
25,16493,7.51
151,16494,3.99
172,16494,1.85
47,16494,4.86
165,16494,1.86
25,16494,7.24
151,16495,2.66
172,16495,2.75
47,16495,2.15
165,16495,3.95
25,16495,7.2
151,16496,3.12
172,16496,4.14
47,16496,1.64
165,16496,6.16
25,16496,2.65
151,16497,2.74
172,16497,3.57
47,16497,7.29
165,16497,7.84
25,16497,6.85
151,16498,6.5
172,16498,7.98
47,16498,7.88
165,16498,9.65
25,16498,6.65
151,16499,7.8
172,16499,2.46
47,16499,3.35
165,16499,2.85
25,16499,3.82
151,16500,8.89
172,16500,4.23
47,16500,1.39
165,16500,9.67
25,16500,0.85
151,16501,9.32
172,16501,4.83
47,16501,7.59
165,16501,8.02
25,16501,7.19
151,16502,7.27
172,16502,5.05
47,16502,1.83
165,16502,1.52
25,16502,9.12
151,16503,8.57
172,16503,7.79
47,16503,1.34
165,16503,8.93
25,16503,7.7
151,16504,8.57
172,16504,0.17
47,16504,2.86
165,16504,5.16
25,16504,0.71
151,16505,4.7
172,16505,4.19
47,16505,0.81
165,16505,0.62
25,16505,7.41
151,16506,8.54
172,16506,5.31
47,16506,3.42
165,16506,6.45
25,16506,0.26
151,16507,0.85
172,16507,6.62
47,16507,2.22
165,16507,6.44
25,16507,2.62
151,16508,3.31
172,16508,0.42
47,16508,5.17
165,16508,8.17
25,16508,9.05
151,16509,9.17
172,16509,3.07
47,16509,2.84
165,16509,7.66
25,16509,3.79
151,16510,2.89
172,16510,3.93
47,16510,3.68
165,16510,1.35
25,16510,7.59
151,16511,4.39
172,16511,8.93
47,16511,9.12
165,16511,5.65
25,16511,9.28
151,16512,1.04
172,16512,9.46
47,16512,6.85
165,16512,9.22
25,16512,5.59
151,16513,6.66
172,16513,3.28
47,16513,8.46
165,16513,1.07
25,16513,5.8
151,16514,8.88
172,16514,7.14
47,16514,8.71
165,16514,3.14
25,16514,8.82
151,16515,2.02
172,16515,6.38
47,16515,6.46
165,16515,3.15
25,16515,7.4
151,16516,7.39
172,16516,4.21
47,16516,7.6
165,16516,0.3
25,16516,8.86
151,16517,3.18
172,16517,2.14
47,16517,5.6
165,16517,1.73
25,16517,9.61
151,16518,4.2
172,16518,8.28
47,16518,4.15
165,16518,2.31
25,16518,0.9
151,16519,6.58
172,16519,1.71
47,16519,0.15
165,16519,9.48
25,16519,8.98
151,16520,4.4
172,16520,5.02
47,16520,3.82
165,16520,4.38
25,16520,8.28
151,16521,2.36
172,16521,7.92
47,16521,5.69
165,16521,2.55
25,16521,5.43
151,16522,3.28
172,16522,1.31
47,16522,3.11
165,16522,9.13
25,16522,6.09
151,16523,9.9
172,16523,2.23
47,16523,2.85
165,16523,9.67
25,16523,9.41
151,16524,2.5
172,16524,8.5
47,16524,2.47
165,16524,1.62
25,16524,3.68
151,16525,3.69
172,16525,2.82
47,16525,0.81
165,16525,1.76
25,16525,5.49
151,16526,0.51
172,16526,0.75
47,16526,7.43
165,16526,3.89
25,16526,8.69
151,16527,4.36
172,16527,1.26
47,16527,7.52
165,16527,2.65
25,16527,6.2
151,16528,0.17
172,16528,2.79
47,16528,3.25
165,16528,0.11
25,16528,2.13
151,16529,7.65
172,16529,1.0
47,16529,7.2
165,16529,9.64
25,16529,8.77
151,16530,4.07
172,16530,5.34
47,16530,4.86
165,16530,3.14
25,16530,1.87
151,16531,1.39
172,16531,4.73
47,16531,5.61
165,16531,9.67
25,16531,3.8
151,16532,4.56
172,16532,9.51
47,16532,3.97
165,16532,0.89
25,16532,6.63
151,16533,0.46
172,16533,5.02
47,16533,5.68
165,16533,2.41
25,16533,7.26
151,16534,5.56
172,16534,9.07
47,16534,3.1
165,16534,5.98
25,16534,0.4
151,16535,9.46
172,16535,0.55
47,16535,0.82
165,16535,6.2
25,16535,9.33
151,16536,1.52
172,16536,3.05
47,16536,7.15
165,16536,6.52
25,16536,9.91
151,16537,4.17
172,16537,6.68
47,16537,8.49
165,16537,7.23
25,16537,9.39
151,16538,2.16
172,16538,5.54
47,16538,9.03
165,16538,9.39
25,16538,5.67
151,16539,4.07
172,16539,3.45
47,16539,8.1
165,16539,0.96
25,16539,1.44
151,16540,9.86
172,16540,2.83
47,16540,3.07
165,16540,6.26
25,16540,7.37
151,16541,6.95
172,16541,6.35
47,16541,3.08
165,16541,7.14
25,16541,3.26
151,16542,8.82
172,16542,5.36
47,16542,2.67
165,16542,9.55
25,16542,1.07
151,16543,7.58
172,16543,6.39
47,16543,5.3
165,16543,0.16
25,16543,6.21
151,16544,6.06
172,16544,1.84
47,16544,9.72
165,16544,9.71
25,16544,9.06
151,16545,3.69
172,16545,8.77
47,16545,6.61
165,16545,6.96
25,16545,7.01
151,16546,3.22
172,16546,1.47
47,16546,9.14
165,16546,8.91
25,16546,7.55
151,16547,8.54
172,16547,9.57
47,16547,3.66
165,16547,9.45
25,16547,3.12
151,16548,2.74
172,16548,0.07
47,16548,7.74
165,16548,0.47
25,16548,3.86
151,16549,7.24
172,16549,7.39
47,16549,5.54
165,16549,1.53
25,16549,4.51
151,16550,5.59
172,16550,9.43
47,16550,1.36
165,16550,3.03
25,16550,2.5
151,16551,1.83
172,16551,4.72
47,16551,6.49
165,16551,2.24
25,16551,5.92
151,16552,3.25
172,16552,2.34
47,16552,8.97
165,16552,7.18
25,16552,6.41
151,16553,9.68
172,16553,5.23
47,16553,7.33
165,16553,6.02
25,16553,2.12
151,16554,8.11
172,16554,8.35
47,16554,1.46
165,16554,8.17
25,16554,0.45
151,16555,9.72
172,16555,8.77
47,16555,5.34
165,16555,2.33
25,16555,8.29
151,16556,9.27
172,16556,8.07
47,16556,1.35
165,16556,6.58
25,16556,2.09
151,16557,4.74
172,16557,9.83
47,16557,9.58
165,16557,4.56
25,16557,1.23
151,16558,1.86
172,16558,9.66
47,16558,4.9
165,16558,1.31
25,16558,0.24
151,16559,6.63
172,16559,9.67
47,16559,4.79
165,16559,8.76
25,16559,2.94
151,16560,5.75
172,16560,0.39
47,16560,1.63
165,16560,3.92
25,16560,1.99
151,16561,5.42
172,16561,3.36
47,16561,6.01
165,16561,3.59
25,16561,1.94
151,16562,6.04
172,16562,2.38
47,16562,5.04
165,16562,2.31
25,16562,1.38
151,16563,4.69
172,16563,2.87
47,16563,9.21
165,16563,2.66
25,16563,8.07
151,16564,0.78
172,16564,0.45
47,16564,8.13
165,16564,8.28
25,16564,3.81
151,16565,7.99
172,16565,0.89
47,16565,5.9
165,16565,5.55
25,16565,9.05
151,16566,1.87
172,16566,4.22
47,16566,6.14
165,16566,2.94
25,16566,8.92
151,16567,2.15
172,16567,4.16
47,16567,5.52
165,16567,2.98
25,16567,2.63
151,16568,2.04
172,16568,2.01
47,16568,3.19
165,16568,9.93
25,16568,0.85
151,16569,8.61
172,16569,6.88
47,16569,5.9
165,16569,4.54
25,16569,0.52
151,16570,4.16
172,16570,8.29
47,16570,0.68
165,16570,9.43
25,16570,3.5
151,16571,5.42
172,16571,4.37
47,16571,4.53
165,16571,1.49
25,16571,5.76
151,16572,5.31
172,16572,8.44
47,16572,0.18
165,16572,8.79
25,16572,5.82
